event_id,subscription_id,failure_timestamp,day_of_month,days_to_nearest_payday_window,error_reason,amount,prior_if_failure_count,prior_if_self_resolved_rate,tenure_days,bank_network_conditions,issuing_bank_downtime_flag,network_latency_bucket,is_month_end_settlement_rush,app_version,device_build,ui_theme
evt_SYN001462,sub_SYN00934,2026-04-01 16:38:00,1,0,insufficient_fund,436.0,1,0.0,390,good,True,low,True,4.2.0,build_D9,system
evt_SYN001463,sub_SYN00934,2026-04-23 14:57:00,23,5,insufficient_fund,436.0,2,0.0,412,good,False,medium,False,5.1.2,build_C3,dark
evt_SYN001464,sub_SYN00934,2026-05-24 12:27:00,24,5,insufficient_fund,436.0,3,0.0,443,good,False,medium,False,4.4.0,build_C3,dark
evt_SYN001465,sub_SYN00935,2025-09-06 21:20:00,6,3,insufficient_fund,1183.0,0,,227,good,False,low,False,4.4.0,build_B7,dark
evt_SYN001466,sub_SYN00936,2025-03-12 20:37:00,12,9,insufficient_fund,302.0,0,,188,good,False,medium,False,5.0.0,build_D9,light
evt_SYN001467,sub_SYN00937,2025-08-24 05:03:00,24,5,insufficient_fund,476.0,0,,114,good,False,high,False,5.0.0,build_D9,light
evt_SYN001468,sub_SYN00938,2026-05-26 07:20:00,26,3,insufficient_fund,428.0,0,,42,good,False,low,False,5.0.0,build_D9,light
evt_SYN001469,sub_SYN00938,2026-06-15 17:26:00,15,12,insufficient_fund,428.0,1,0.0,62,good,False,low,False,4.3.1,build_D9,light
evt_SYN001470,sub_SYN00938,2026-07-29 04:09:00,29,0,insufficient_fund,428.0,2,0.0,106,good,False,medium,True,5.0.0,build_B7,system
evt_SYN001471,sub_SYN00938,2026-08-20 04:56:00,20,9,insufficient_fund,428.0,3,0.0,128,good,False,low,False,4.2.0,build_B7,system
evt_SYN001472,sub_SYN00939,2025-12-05 17:12:00,5,2,insufficient_fund,955.0,0,,12,good,False,low,True,4.3.1,build_A1,light
evt_SYN001473,sub_SYN00940,2025-09-21 00:11:00,21,7,insufficient_fund,2048.0,0,,243,good,False,medium,False,4.4.0,build_C3,light
evt_SYN001474,sub_SYN00940,2025-12-05 13:39:00,5,2,insufficient_fund,2048.0,1,0.0,318,good,False,high,False,5.1.2,build_A1,system
evt_SYN001475,sub_SYN00941,2025-08-24 05:11:00,24,5,insufficient_fund,192.0,0,,65,good,False,medium,False,5.1.2,build_A1,light
evt_SYN001476,sub_SYN00941,2025-09-07 13:20:00,7,4,insufficient_fund,192.0,1,0.0,79,degraded,False,medium,False,4.3.1,build_A1,light
evt_SYN001477,sub_SYN00941,2025-09-26 18:30:00,26,2,insufficient_fund,192.0,2,0.0,98,good,False,low,False,5.1.2,build_E2,light
evt_SYN001478,sub_SYN00941,2025-11-03 21:41:00,3,0,insufficient_fund,192.0,3,0.3333333333333333,136,good,False,low,False,5.0.0,build_B7,dark
evt_SYN001479,sub_SYN00942,2025-11-05 15:42:00,5,2,insufficient_fund,140.0,0,,176,good,False,low,False,5.0.0,build_A1,system
evt_SYN001480,sub_SYN00942,2026-03-22 23:17:00,22,7,insufficient_fund,140.0,1,0.0,313,good,False,low,False,5.1.2,build_A1,light
evt_SYN001481,sub_SYN00943,2025-08-11 07:38:00,11,8,insufficient_fund,357.0,0,,124,good,False,low,False,4.3.1,build_D9,light
evt_SYN001482,sub_SYN00944,2026-05-23 23:19:00,23,6,insufficient_fund,492.0,0,,259,good,False,low,False,4.4.0,build_A1,dark
evt_SYN001483,sub_SYN00945,2026-02-22 10:58:00,22,4,insufficient_fund,454.0,0,,443,poor,False,high,False,4.3.1,build_D9,dark
evt_SYN001484,sub_SYN00946,2026-04-26 02:27:00,26,2,insufficient_fund,181.0,0,,471,good,False,medium,False,4.2.0,build_D9,dark
evt_SYN001485,sub_SYN00946,2026-05-30 03:24:00,30,0,insufficient_fund,181.0,1,1.0,505,good,True,low,True,4.3.1,build_A1,light
evt_SYN001486,sub_SYN00947,2025-12-01 22:21:00,1,0,insufficient_fund,484.0,0,,319,good,False,low,False,4.4.0,build_D9,dark
evt_SYN001487,sub_SYN00947,2025-12-26 18:28:00,26,3,insufficient_fund,484.0,1,1.0,344,degraded,False,low,False,4.2.0,build_C3,system
evt_SYN001488,sub_SYN00947,2026-02-05 10:30:00,5,2,insufficient_fund,484.0,2,0.5,385,poor,False,low,False,4.2.0,build_C3,system
evt_SYN001489,sub_SYN00947,2026-03-19 12:04:00,19,10,insufficient_fund,484.0,3,0.3333333333333333,427,good,False,medium,False,4.3.1,build_D9,light
evt_SYN001490,sub_SYN00948,2026-03-15 08:03:00,15,12,insufficient_fund,495.0,0,,423,degraded,False,medium,False,4.3.1,build_E2,dark
evt_SYN001491,sub_SYN00948,2026-04-09 05:34:00,9,6,insufficient_fund,495.0,1,0.0,448,good,False,low,True,4.4.0,build_A1,system
evt_SYN001492,sub_SYN00948,2026-05-20 12:11:00,20,9,insufficient_fund,495.0,2,0.0,489,good,False,medium,False,5.0.0,build_C3,system
evt_SYN001493,sub_SYN00948,2026-06-29 23:43:00,29,0,insufficient_fund,495.0,3,0.3333333333333333,529,poor,False,high,False,4.3.1,build_E2,light
evt_SYN001494,sub_SYN00949,2026-05-13 12:46:00,13,10,insufficient_fund,467.0,0,,605,degraded,False,low,False,5.0.0,build_E2,dark
evt_SYN001495,sub_SYN00950,2026-01-16 20:28:00,16,13,insufficient_fund,496.0,0,,281,good,False,medium,False,4.3.1,build_B7,system
evt_SYN001496,sub_SYN00950,2026-02-06 21:42:00,6,3,insufficient_fund,496.0,1,0.0,302,good,False,low,False,4.2.0,build_A1,dark
evt_SYN001497,sub_SYN00950,2026-03-08 10:55:00,8,5,insufficient_fund,496.0,2,0.0,332,good,False,high,False,4.2.0,build_A1,dark
evt_SYN001498,sub_SYN00951,2025-09-22 08:21:00,22,6,insufficient_fund,898.0,0,,425,good,False,medium,False,5.0.0,build_E2,dark
evt_SYN001499,sub_SYN00952,2026-05-08 15:31:00,8,5,insufficient_fund,375.0,0,,60,good,False,low,False,5.1.2,build_A1,system
evt_SYN001500,sub_SYN00953,2026-06-18 14:06:00,18,10,insufficient_fund,959.0,0,,460,poor,False,low,False,4.4.0,build_C3,system
evt_SYN001501,sub_SYN00954,2025-12-26 22:52:00,26,3,insufficient_fund,385.0,0,,345,good,False,low,False,4.2.0,build_D9,light
evt_SYN001502,sub_SYN00955,2025-10-14 10:46:00,14,11,insufficient_fund,305.0,0,,105,degraded,False,medium,False,5.0.0,build_E2,dark
evt_SYN001503,sub_SYN00955,2025-11-07 13:21:00,7,4,insufficient_fund,305.0,1,1.0,129,degraded,False,low,False,5.0.0,build_E2,dark
evt_SYN001504,sub_SYN00955,2025-12-13 08:43:00,13,10,insufficient_fund,305.0,2,0.5,165,degraded,False,low,False,5.1.2,build_B7,system
evt_SYN001505,sub_SYN00955,2026-01-06 16:36:00,6,3,insufficient_fund,305.0,3,0.3333333333333333,189,good,False,medium,False,5.0.0,build_C3,light
evt_SYN001506,sub_SYN00956,2026-03-12 07:26:00,12,9,insufficient_fund,352.0,0,,121,good,False,medium,False,4.3.1,build_A1,system
evt_SYN001507,sub_SYN00956,2026-04-24 14:26:00,24,4,insufficient_fund,352.0,1,0.0,164,good,False,low,False,5.1.2,build_E2,light
evt_SYN001508,sub_SYN00956,2026-05-12 17:58:00,12,9,insufficient_fund,352.0,2,0.0,182,poor,False,low,False,4.2.0,build_B7,light
evt_SYN001509,sub_SYN00957,2025-12-19 17:47:00,19,10,insufficient_fund,196.0,0,,222,poor,False,low,True,5.0.0,build_D9,light
evt_SYN001510,sub_SYN00957,2026-01-17 03:10:00,17,12,insufficient_fund,196.0,1,0.0,251,degraded,False,low,False,4.2.0,build_D9,light
evt_SYN001511,sub_SYN00958,2025-12-26 05:41:00,26,3,insufficient_fund,95.0,0,,99,good,False,low,False,4.2.0,build_A1,dark
evt_SYN001512,sub_SYN00959,2024-12-23 17:23:00,23,6,insufficient_fund,347.0,0,,112,poor,False,medium,False,5.0.0,build_A1,system
evt_SYN001513,sub_SYN00959,2025-01-23 04:52:00,23,6,insufficient_fund,347.0,1,0.0,143,good,False,medium,False,5.1.2,build_E2,dark
evt_SYN001514,sub_SYN00960,2025-11-04 16:10:00,4,1,insufficient_fund,751.0,0,,41,degraded,False,low,False,4.2.0,build_B7,light
evt_SYN001515,sub_SYN00960,2025-12-12 21:57:00,12,9,insufficient_fund,751.0,1,0.0,79,degraded,False,low,False,4.4.0,build_D9,system
evt_SYN001516,sub_SYN00960,2026-01-04 08:49:00,4,1,insufficient_fund,751.0,2,0.0,102,degraded,False,medium,False,4.4.0,build_A1,light
evt_SYN001517,sub_SYN00961,2026-04-05 10:32:00,5,2,insufficient_fund,366.0,0,,66,good,False,high,False,4.3.1,build_D9,system
evt_SYN001518,sub_SYN00962,2025-06-08 02:18:00,8,5,insufficient_fund,173.0,0,,46,good,False,low,False,4.4.0,build_B7,system
evt_SYN001519,sub_SYN00962,2025-09-03 02:48:00,3,0,insufficient_fund,173.0,1,1.0,133,good,False,low,False,4.2.0,build_E2,light
evt_SYN001520,sub_SYN00963,2025-09-06 07:22:00,6,3,insufficient_fund,386.0,0,,10,good,False,low,False,4.4.0,build_B7,system
evt_SYN001521,sub_SYN00964,2026-05-06 18:40:00,6,3,insufficient_fund,159.0,0,,42,degraded,False,low,False,4.4.0,build_E2,system
evt_SYN001522,sub_SYN00965,2025-05-11 07:24:00,11,8,insufficient_fund,976.0,0,,10,degraded,False,low,False,5.1.2,build_E2,system
evt_SYN001523,sub_SYN00966,2026-01-13 14:04:00,13,10,insufficient_fund,728.0,0,,238,good,False,medium,False,4.4.0,build_A1,dark
evt_SYN001524,sub_SYN00967,2026-05-09 15:54:00,9,6,insufficient_fund,470.0,0,,99,good,False,low,False,4.2.0,build_C3,dark
evt_SYN001525,sub_SYN00968,2025-07-26 19:24:00,26,3,insufficient_fund,404.0,0,,109,degraded,False,medium,True,4.3.1,build_C3,dark
evt_SYN001526,sub_SYN00968,2025-08-22 02:18:00,22,7,insufficient_fund,404.0,1,0.0,136,good,False,high,False,4.4.0,build_E2,light
evt_SYN001527,sub_SYN00969,2025-12-17 07:51:00,17,12,insufficient_fund,177.0,0,,232,degraded,False,low,False,4.2.0,build_C3,dark
evt_SYN001528,sub_SYN00969,2026-02-18 04:52:00,18,8,insufficient_fund,177.0,1,0.0,295,good,False,low,False,4.3.1,build_C3,system
evt_SYN001529,sub_SYN00970,2025-04-25 21:55:00,25,3,insufficient_fund,447.0,0,,140,good,False,medium,False,4.4.0,build_A1,system
evt_SYN001530,sub_SYN00971,2025-10-07 22:16:00,7,4,insufficient_fund,961.0,0,,17,good,False,medium,False,5.0.0,build_B7,system
evt_SYN001531,sub_SYN00972,2026-01-23 10:55:00,23,6,insufficient_fund,896.0,0,,46,good,False,low,False,4.4.0,build_E2,dark
evt_SYN001532,sub_SYN00973,2025-12-05 05:41:00,5,2,insufficient_fund,468.0,0,,488,degraded,False,low,False,4.3.1,build_A1,system
evt_SYN001533,sub_SYN00974,2025-12-22 00:45:00,22,7,insufficient_fund,358.0,0,,232,degraded,False,low,True,4.2.0,build_A1,dark
evt_SYN001534,sub_SYN00975,2026-05-30 03:28:00,30,0,insufficient_fund,178.0,0,,17,degraded,False,low,True,4.4.0,build_D9,system
evt_SYN001535,sub_SYN00975,2026-06-30 22:17:00,30,0,insufficient_fund,178.0,1,0.0,48,good,False,low,False,4.4.0,build_D9,system
evt_SYN001536,sub_SYN00975,2026-08-09 19:34:00,9,6,insufficient_fund,178.0,2,0.0,88,poor,False,low,False,5.0.0,build_C3,light
evt_SYN001537,sub_SYN00976,2025-02-11 10:06:00,11,8,insufficient_fund,164.0,0,,100,good,False,low,False,4.3.1,build_E2,light
evt_SYN001538,sub_SYN00977,2026-04-03 02:40:00,3,0,insufficient_fund,184.0,0,,79,good,False,low,False,4.4.0,build_B7,light
evt_SYN001539,sub_SYN00978,2025-07-28 11:56:00,28,1,insufficient_fund,451.0,0,,243,good,False,low,False,4.2.0,build_D9,system
evt_SYN001540,sub_SYN00978,2025-09-06 18:36:00,6,3,insufficient_fund,451.0,1,0.0,283,good,False,low,False,5.0.0,build_E2,light
evt_SYN001541,sub_SYN00979,2025-06-20 23:05:00,20,8,insufficient_fund,1011.0,0,,148,good,False,medium,False,5.0.0,build_B7,dark
evt_SYN001542,sub_SYN00980,2025-02-25 21:10:00,25,1,insufficient_fund,424.0,0,,218,good,False,medium,False,4.2.0,build_D9,dark
evt_SYN001543,sub_SYN00981,2024-08-25 04:46:00,25,4,insufficient_fund,84.0,0,,31,good,False,low,False,5.1.2,build_C3,dark
evt_SYN001544,sub_SYN00981,2024-09-13 16:29:00,13,10,insufficient_fund,84.0,1,0.0,50,good,False,low,False,4.4.0,build_C3,dark
evt_SYN001545,sub_SYN00981,2024-10-17 16:35:00,17,12,insufficient_fund,84.0,2,0.5,84,poor,False,medium,False,4.4.0,build_C3,system
evt_SYN001546,sub_SYN00981,2024-11-14 03:30:00,14,11,insufficient_fund,84.0,3,0.6666666666666666,112,poor,False,low,False,4.3.1,build_B7,system
evt_SYN001547,sub_SYN00982,2026-01-19 10:22:00,19,10,insufficient_fund,148.0,0,,60,good,False,low,False,4.3.1,build_D9,light
evt_SYN001548,sub_SYN00982,2026-02-22 23:17:00,22,4,insufficient_fund,148.0,1,0.0,94,degraded,False,low,True,4.3.1,build_D9,light
evt_SYN001549,sub_SYN00983,2025-08-11 18:57:00,11,8,insufficient_fund,125.0,0,,243,poor,False,low,False,4.3.1,build_E2,system
evt_SYN001550,sub_SYN00984,2025-11-02 12:22:00,2,0,insufficient_fund,998.0,0,,11,good,False,low,True,5.0.0,build_D9,light
evt_SYN001551,sub_SYN00984,2026-03-25 07:41:00,25,4,insufficient_fund,998.0,1,0.0,154,good,False,low,False,4.2.0,build_E2,system
evt_SYN001552,sub_SYN00985,2025-12-30 13:20:00,30,0,insufficient_fund,496.0,0,,288,good,False,medium,False,5.0.0,build_B7,light
evt_SYN001553,sub_SYN00986,2025-10-31 21:25:00,31,0,insufficient_fund,716.0,0,,206,degraded,False,low,False,5.0.0,build_D9,dark
evt_SYN001554,sub_SYN00987,2026-05-18 20:42:00,18,11,insufficient_fund,930.0,0,,25,good,False,low,False,5.1.2,build_A1,light
evt_SYN001555,sub_SYN00988,2026-06-19 12:58:00,19,9,insufficient_fund,88.0,0,,22,good,False,low,False,5.1.2,build_E2,light
evt_SYN001556,sub_SYN00989,2026-05-03 22:37:00,3,0,insufficient_fund,413.0,0,,12,good,False,low,False,5.0.0,build_C3,system
evt_SYN001557,sub_SYN00989,2026-06-12 20:32:00,12,9,insufficient_fund,413.0,1,0.0,52,good,False,low,False,4.4.0,build_D9,light
evt_SYN001558,sub_SYN00989,2026-07-18 01:04:00,18,11,insufficient_fund,413.0,2,0.5,88,degraded,False,low,False,5.0.0,build_A1,light
evt_SYN001559,sub_SYN00989,2026-08-28 04:07:00,28,1,insufficient_fund,413.0,3,0.6666666666666666,129,degraded,False,low,False,4.2.0,build_E2,dark
evt_SYN001560,sub_SYN00990,2026-04-07 04:38:00,7,4,insufficient_fund,4729.0,0,,35,poor,False,low,False,4.3.1,build_B7,light
evt_SYN001561,sub_SYN00990,2026-04-29 02:18:00,29,0,insufficient_fund,4729.0,1,0.0,57,degraded,False,low,False,5.1.2,build_D9,dark
evt_SYN001562,sub_SYN00991,2026-03-08 06:42:00,8,5,insufficient_fund,313.0,0,,96,degraded,False,low,True,4.4.0,build_D9,dark
evt_SYN001563,sub_SYN00991,2026-03-21 14:08:00,21,8,insufficient_fund,313.0,1,0.0,109,good,False,low,False,4.2.0,build_C3,light
evt_SYN001564,sub_SYN00991,2026-04-01 13:32:00,1,0,insufficient_fund,313.0,2,0.5,120,good,False,low,False,4.2.0,build_A1,dark
evt_SYN001565,sub_SYN00992,2025-03-25 15:48:00,25,4,insufficient_fund,171.0,0,,202,good,False,low,False,4.4.0,build_C3,dark
evt_SYN001566,sub_SYN00992,2025-05-01 09:46:00,1,0,insufficient_fund,171.0,1,0.0,239,good,False,medium,False,4.3.1,build_B7,light
evt_SYN001567,sub_SYN00992,2025-05-14 03:19:00,14,11,insufficient_fund,171.0,2,0.0,252,good,False,low,False,5.0.0,build_B7,dark
evt_SYN001568,sub_SYN00993,2025-08-20 20:11:00,20,9,insufficient_fund,2004.0,0,,79,good,False,low,False,5.0.0,build_E2,system
evt_SYN001569,sub_SYN00994,2024-12-26 05:35:00,26,3,insufficient_fund,920.0,0,,36,good,False,low,False,4.3.1,build_C3,dark
evt_SYN001570,sub_SYN00995,2025-11-27 23:37:00,27,1,insufficient_fund,329.0,0,,401,good,True,low,False,4.3.1,build_C3,dark
evt_SYN001571,sub_SYN00996,2025-01-19 21:13:00,19,10,insufficient_fund,473.0,0,,17,good,False,medium,False,5.1.2,build_E2,dark
evt_SYN001572,sub_SYN00996,2025-02-28 13:47:00,28,0,insufficient_fund,473.0,1,0.0,57,good,False,medium,False,4.4.0,build_B7,dark
evt_SYN001573,sub_SYN00996,2025-04-01 14:33:00,1,0,insufficient_fund,473.0,2,0.5,89,good,False,medium,False,4.4.0,build_C3,dark
evt_SYN001574,sub_SYN00997,2026-05-24 06:09:00,24,5,insufficient_fund,142.0,0,,266,good,False,medium,False,5.1.2,build_D9,system
evt_SYN001575,sub_SYN00998,2026-01-30 02:27:00,30,0,insufficient_fund,961.0,0,,483,good,False,medium,False,5.0.0,build_E2,dark
evt_SYN001576,sub_SYN00999,2025-10-10 19:59:00,10,7,insufficient_fund,403.0,0,,286,good,False,low,False,4.2.0,build_D9,dark
evt_SYN001577,sub_SYN01000,2025-05-08 00:27:00,8,5,insufficient_fund,127.0,0,,132,poor,False,medium,False,4.4.0,build_A1,light
evt_SYN001578,sub_SYN01000,2025-11-21 23:30:00,21,7,insufficient_fund,127.0,1,0.0,329,good,False,medium,False,4.4.0,build_A1,dark
evt_SYN001579,sub_SYN01001,2025-04-27 22:06:00,27,1,insufficient_fund,316.0,0,,232,poor,False,low,False,4.3.1,build_A1,light
evt_SYN001580,sub_SYN01002,2026-02-24 10:04:00,24,2,insufficient_fund,3062.0,0,,323,good,False,medium,False,4.2.0,build_C3,dark
evt_SYN001581,sub_SYN01003,2025-08-04 17:01:00,4,1,insufficient_fund,715.0,0,,70,good,False,low,False,4.3.1,build_B7,dark
evt_SYN001582,sub_SYN01004,2025-01-06 21:52:00,6,3,insufficient_fund,79.0,0,,113,good,False,medium,False,4.4.0,build_D9,system
evt_SYN001583,sub_SYN01005,2025-11-27 15:05:00,27,1,insufficient_fund,169.0,0,,133,good,False,low,False,4.4.0,build_B7,system
evt_SYN001584,sub_SYN01006,2025-05-21 03:09:00,21,8,insufficient_fund,4344.0,0,,193,degraded,False,low,False,4.2.0,build_B7,light
evt_SYN001585,sub_SYN01007,2026-06-08 21:06:00,8,5,insufficient_fund,1476.0,0,,45,good,False,low,False,5.0.0,build_B7,system
evt_SYN001586,sub_SYN01008,2026-06-20 10:37:00,20,8,insufficient_fund,349.0,0,,20,good,False,medium,False,4.4.0,build_E2,dark
evt_SYN001587,sub_SYN01008,2026-07-21 15:42:00,21,8,insufficient_fund,349.0,1,1.0,51,degraded,False,low,False,5.0.0,build_D9,light
evt_SYN001588,sub_SYN01009,2026-05-17 14:49:00,17,12,insufficient_fund,414.0,0,,355,good,False,low,False,5.0.0,build_E2,system
evt_SYN001589,sub_SYN01009,2026-07-18 17:39:00,18,11,insufficient_fund,414.0,1,1.0,417,good,False,low,False,5.0.0,build_A1,dark
evt_SYN001590,sub_SYN01010,2026-05-09 01:01:00,9,6,insufficient_fund,407.0,0,,29,good,False,low,False,5.1.2,build_A1,light
evt_SYN001591,sub_SYN01010,2026-06-15 10:17:00,15,12,insufficient_fund,407.0,1,0.0,66,good,False,low,False,4.4.0,build_D9,light
evt_SYN001592,sub_SYN01011,2025-08-20 03:16:00,20,9,insufficient_fund,483.0,0,,399,good,False,low,False,4.4.0,build_B7,system
evt_SYN001593,sub_SYN01011,2025-09-26 06:36:00,26,2,insufficient_fund,483.0,1,0.0,436,good,False,high,False,5.0.0,build_D9,light
evt_SYN001594,sub_SYN01011,2025-11-09 02:59:00,9,6,insufficient_fund,483.0,2,0.0,480,poor,False,low,False,4.3.1,build_C3,system
evt_SYN001595,sub_SYN01012,2026-06-20 18:20:00,20,8,insufficient_fund,150.0,0,,23,degraded,True,low,False,5.1.2,build_A1,system
evt_SYN001596,sub_SYN01013,2025-02-10 11:05:00,10,7,insufficient_fund,126.0,0,,27,degraded,False,low,False,5.1.2,build_B7,dark
evt_SYN001597,sub_SYN01014,2026-03-30 09:49:00,30,0,insufficient_fund,169.0,0,,108,good,False,low,True,4.4.0,build_B7,light
evt_SYN001598,sub_SYN01015,2025-04-13 22:56:00,13,10,insufficient_fund,937.0,0,,264,good,False,low,False,5.1.2,build_C3,light
evt_SYN001599,sub_SYN01016,2026-04-26 12:57:00,26,2,insufficient_fund,140.0,0,,232,good,False,medium,False,4.3.1,build_C3,dark
evt_SYN001600,sub_SYN01016,2026-06-03 16:51:00,3,0,insufficient_fund,140.0,1,1.0,270,poor,False,low,False,4.3.1,build_D9,dark
evt_SYN001601,sub_SYN01017,2026-05-22 17:44:00,22,7,insufficient_fund,142.0,0,,10,good,False,high,False,4.2.0,build_A1,light
evt_SYN001602,sub_SYN01017,2026-06-28 12:47:00,28,0,insufficient_fund,142.0,1,0.0,47,good,False,low,False,5.0.0,build_E2,light
evt_SYN001603,sub_SYN01017,2026-08-08 03:48:00,8,5,insufficient_fund,142.0,2,0.0,88,degraded,False,medium,False,5.1.2,build_B7,light
evt_SYN001604,sub_SYN01018,2026-06-09 05:10:00,9,6,insufficient_fund,404.0,0,,27,poor,False,medium,False,5.1.2,build_A1,light
evt_SYN001605,sub_SYN01019,2026-03-22 00:49:00,22,7,insufficient_fund,83.0,0,,317,degraded,False,low,False,5.0.0,build_E2,system
evt_SYN001606,sub_SYN01020,2024-10-21 19:07:00,21,8,insufficient_fund,140.0,0,,103,degraded,False,low,False,4.2.0,build_D9,system
evt_SYN001607,sub_SYN01020,2024-11-16 22:54:00,16,12,insufficient_fund,140.0,1,0.0,129,degraded,False,low,False,4.3.1,build_E2,dark
evt_SYN001608,sub_SYN01020,2024-12-05 20:23:00,5,2,insufficient_fund,140.0,2,0.0,148,poor,False,low,False,4.2.0,build_B7,light
evt_SYN001609,sub_SYN01021,2024-10-18 22:55:00,18,11,insufficient_fund,401.0,0,,95,degraded,False,low,False,4.4.0,build_C3,system
evt_SYN001610,sub_SYN01021,2024-11-12 21:31:00,12,9,insufficient_fund,401.0,1,0.0,120,good,False,low,False,5.0.0,build_E2,dark
evt_SYN001611,sub_SYN01022,2026-06-08 13:05:00,8,5,insufficient_fund,461.0,0,,244,good,False,medium,False,5.0.0,build_A1,light
evt_SYN001612,sub_SYN01023,2025-11-24 16:09:00,24,4,insufficient_fund,485.0,0,,149,good,False,medium,False,5.0.0,build_A1,system
evt_SYN001613,sub_SYN01023,2025-12-30 14:16:00,30,0,insufficient_fund,485.0,1,0.0,185,degraded,False,medium,False,4.4.0,build_D9,dark
evt_SYN001614,sub_SYN01024,2026-06-09 00:40:00,9,6,insufficient_fund,3380.0,0,,79,good,False,high,False,4.3.1,build_A1,system
evt_SYN001615,sub_SYN01024,2026-07-03 00:53:00,3,0,insufficient_fund,3380.0,1,0.0,103,good,False,medium,False,4.4.0,build_A1,system
evt_SYN001616,sub_SYN01025,2026-06-05 10:59:00,5,2,insufficient_fund,104.0,0,,370,good,False,medium,False,4.3.1,build_E2,light
evt_SYN001617,sub_SYN01026,2026-04-09 13:29:00,9,6,insufficient_fund,2085.0,0,,367,good,False,low,False,4.4.0,build_D9,light
evt_SYN001618,sub_SYN01027,2026-01-29 10:16:00,29,0,insufficient_fund,1319.0,0,,53,good,False,high,False,4.2.0,build_A1,dark
evt_SYN001619,sub_SYN01028,2025-12-27 04:25:00,27,2,insufficient_fund,882.0,0,,273,good,False,low,False,4.4.0,build_A1,dark
evt_SYN001620,sub_SYN01028,2026-01-21 17:59:00,21,8,insufficient_fund,882.0,1,0.0,298,good,False,medium,False,4.3.1,build_C3,dark
evt_SYN001621,sub_SYN01028,2026-02-23 19:42:00,23,3,insufficient_fund,882.0,2,0.0,331,good,False,medium,False,4.3.1,build_A1,light
evt_SYN001622,sub_SYN01029,2026-04-12 15:43:00,12,9,insufficient_fund,496.0,0,,580,good,False,medium,False,4.3.1,build_C3,dark
evt_SYN001623,sub_SYN01030,2026-06-10 14:07:00,10,7,insufficient_fund,461.0,0,,10,good,False,low,False,5.0.0,build_A1,light
evt_SYN001624,sub_SYN01031,2026-02-02 08:22:00,2,0,insufficient_fund,420.0,0,,42,degraded,False,low,True,4.2.0,build_A1,light
evt_SYN001625,sub_SYN01032,2026-06-05 23:49:00,5,2,insufficient_fund,352.0,0,,151,degraded,False,medium,False,4.4.0,build_B7,dark
evt_SYN001626,sub_SYN01032,2026-06-29 02:53:00,29,0,insufficient_fund,352.0,1,0.0,175,good,False,low,True,4.2.0,build_A1,light
evt_SYN001627,sub_SYN01033,2026-05-28 00:42:00,28,1,insufficient_fund,134.0,0,,83,good,False,medium,False,5.0.0,build_A1,system
evt_SYN001628,sub_SYN01034,2026-02-28 21:38:00,28,0,insufficient_fund,3127.0,0,,24,poor,False,medium,False,4.4.0,build_E2,system
evt_SYN001629,sub_SYN01035,2026-04-05 01:17:00,5,2,insufficient_fund,399.0,0,,382,good,False,medium,False,4.3.1,build_C3,system
evt_SYN001630,sub_SYN01035,2026-05-03 06:23:00,3,0,insufficient_fund,399.0,1,0.0,410,good,False,low,False,4.3.1,build_D9,system
